satisfaction_id,customer_id,product_type,product_id,product_name,rating,nps_score,would_recommend,usage_frequency,satisfaction_factors,review_date
SAT003898,C002628,card,CARD004,현대카드 M,3.6999999999999997,8,False,high,"fee,complex",43:41.9
SAT003899,C002629,card,CARD002,KB국민 노리(NORI) 체크카드,4.1,7,True,high,"service,brand,convenience",43:41.9
SAT003900,C002630,card,CARD010,하나 1Q카드 Dalily BC,3.9,6,False,high,"complex,limited_benefit",43:41.9
SAT003901,C002631,card,CARD010,하나 1Q카드 Dalily BC,4.2,9,True,high,"benefit,brand",43:41.9
SAT003902,C002632,card,CARD004,현대카드 M,3.4,5,False,high,limited_benefit,43:41.9
SAT003903,C002633,card,CARD009,KB국민 청춘대로 톡톡카드,3.5999999999999996,8,False,high,"fee,limited_benefit",43:41.9
SAT003904,C002634,card,CARD002,KB국민 노리(NORI) 체크카드,3.3,7,False,medium,fee,43:41.9
SAT003905,C002634,card,CARD004,현대카드 M,3.5,7,False,medium,complex,43:41.9
SAT003906,C002635,card,CARD009,KB국민 청춘대로 톡톡카드,3.4,6,False,medium,"limited_benefit,fee",43:41.9
SAT003907,C002635,card,CARD012,KB국민 WE:SH Daily 카드,4.0,8,True,medium,"benefit,brand",43:41.9
SAT003908,C002636,card,CARD012,KB국민 WE:SH Daily 카드,4.0,9,True,high,"benefit,service",43:41.9
SAT003909,C002637,card,CARD004,현대카드 M,3.5999999999999996,6,False,high,"fee,limited_benefit",43:41.9
SAT003910,C002638,card,CARD002,KB국민 노리(NORI) 체크카드,3.8,8,False,high,"fee,complex",43:41.9
SAT003911,C002639,card,CARD008,우리카드 7CORE,3.6,8,False,medium,"limited_benefit,fee",43:41.9
SAT003912,C002639,card,CARD009,KB국민 청춘대로 톡톡카드,3.6,8,False,medium,fee,43:41.9
SAT003913,C002640,card,CARD012,KB국민 WE:SH Daily 카드,4.1,9,True,high,"service,brand,benefit",43:41.9
SAT003914,C002641,card,CARD008,우리카드 7CORE,3.6999999999999997,8,False,high,"complex,limited_benefit",43:41.9
SAT003915,C002642,card,CARD001,삼성 iD ALL 카드,4.2,7,True,medium,"service,benefit",43:41.9
SAT003916,C002642,card,CARD009,KB국민 청춘대로 톡톡카드,3.1,5,False,medium,fee,43:41.9
SAT003917,C002643,card,CARD010,하나 1Q카드 Dalily BC,3.4,7,False,medium,"limited_benefit,fee",43:41.9
SAT003918,C002643,card,CARD012,KB국민 WE:SH Daily 카드,4.3,8,True,low,"brand,benefit",43:41.9
SAT003919,C002644,card,CARD011,신한 Deep Making,4.2,8,True,high,brand,43:41.9
SAT003920,C002645,card,CARD002,KB국민 노리(NORI) 체크카드,3.7,8,False,low,complex,43:41.9
SAT003921,C002645,card,CARD008,우리카드 7CORE,3.4,7,False,medium,"complex,limited_benefit",43:41.9
SAT003922,C002646,card,CARD005,NH채움 카드,3.3,6,False,medium,complex,43:41.9
SAT003923,C002646,card,CARD009,KB국민 청춘대로 톡톡카드,3.5,8,False,medium,limited_benefit,43:41.9
SAT003924,C002647,card,CARD008,우리카드 7CORE,3.5999999999999996,8,False,high,complex,43:41.9
SAT003925,C002648,card,CARD002,KB국민 노리(NORI) 체크카드,4.0,9,True,medium,"benefit,convenience,service",43:41.9
SAT003926,C002648,card,CARD011,신한 Deep Making,3.8,8,False,medium,limited_benefit,43:41.9
SAT003927,C002649,card,CARD002,KB국민 노리(NORI) 체크카드,4.2,9,True,high,benefit,43:41.9
SAT003928,C002650,card,CARD010,하나 1Q카드 Dalily BC,3.6,7,False,medium,"complex,fee",43:41.9
SAT003929,C002651,card,CARD009,KB국민 청춘대로 톡톡카드,3.4,5,False,medium,limited_benefit,43:41.9
SAT003930,C002651,card,CARD012,KB국민 WE:SH Daily 카드,3.7,6,False,medium,limited_benefit,43:41.9
SAT003931,C002652,card,CARD002,KB국민 노리(NORI) 체크카드,3.7,6,False,medium,"limited_benefit,complex",43:41.9
SAT003932,C002652,card,CARD004,현대카드 M,4.1,8,True,high,"brand,benefit",43:41.9
SAT003933,C002653,card,CARD004,현대카드 M,4.3999999999999995,7,True,high,"service,convenience,benefit",43:41.9
SAT003934,C002654,card,CARD011,신한 Deep Making,4.2,9,True,high,"service,brand",43:41.9
SAT003935,C002655,card,CARD001,삼성 iD ALL 카드,4.3999999999999995,7,True,high,"brand,service",43:41.9
SAT003936,C002656,card,CARD008,우리카드 7CORE,3.6999999999999997,8,False,high,limited_benefit,43:41.9
SAT003937,C002657,card,CARD002,KB국민 노리(NORI) 체크카드,3.6999999999999997,7,False,high,fee,43:41.9
SAT003938,C002657,card,CARD009,KB국민 청춘대로 톡톡카드,4.0,8,True,high,benefit,43:41.9
SAT003939,C002658,card,CARD005,NH채움 카드,3.6,7,False,medium,fee,43:41.9
SAT003940,C002658,card,CARD008,우리카드 7CORE,3.2,7,False,medium,limited_benefit,43:41.9
SAT003941,C002659,card,CARD002,KB국민 노리(NORI) 체크카드,3.3,7,False,medium,"fee,complex",43:41.9
SAT003942,C002659,card,CARD004,현대카드 M,3.4,5,False,medium,fee,43:41.9
SAT003943,C002660,card,CARD008,우리카드 7CORE,3.6999999999999997,6,False,high,"complex,fee",43:41.9
SAT003944,C002660,card,CARD009,KB국민 청춘대로 톡톡카드,3.5999999999999996,6,False,high,limited_benefit,43:41.9
SAT003945,C002661,card,CARD001,삼성 iD ALL 카드,4.1,8,True,medium,benefit,43:41.9
SAT003946,C002661,card,CARD005,NH채움 카드,3.5,6,False,medium,limited_benefit,43:41.9
SAT003947,C002662,card,CARD004,현대카드 M,3.4,7,False,medium,limited_benefit,43:41.9
SAT003948,C002662,card,CARD009,KB국민 청춘대로 톡톡카드,3.6,8,False,medium,"complex,limited_benefit",43:41.9
SAT003949,C002663,card,CARD002,KB국민 노리(NORI) 체크카드,3.3,6,False,high,"complex,fee",43:41.9
SAT003950,C002664,card,CARD005,NH채움 카드,3.8,6,False,high,complex,43:41.9
SAT003951,C002665,card,CARD005,NH채움 카드,4.0,9,True,high,"benefit,brand",43:41.9
SAT003952,C002666,card,CARD004,현대카드 M,3.6,8,False,medium,"fee,limited_benefit",43:41.9
SAT003953,C002666,card,CARD010,하나 1Q카드 Dalily BC,3.4,5,False,medium,"complex,fee",43:41.9
SAT003954,C002667,card,CARD002,KB국민 노리(NORI) 체크카드,4.3,7,True,high,"convenience,service,brand",43:41.9
SAT003955,C002667,card,CARD004,현대카드 M,4.3999999999999995,7,True,high,"brand,convenience,service",43:41.9
SAT003956,C002668,card,CARD002,KB국민 노리(NORI) 체크카드,4.3,9,True,high,"brand,benefit,service",43:41.9
SAT003957,C002668,card,CARD011,신한 Deep Making,4.0,8,True,high,"service,brand",43:41.9
SAT003958,C002669,card,CARD005,NH채움 카드,3.4,6,False,high,limited_benefit,43:41.9
SAT003959,C002669,card,CARD006,신한카드 마이홈플러스 카드,4.2,7,True,high,"convenience,service,benefit",43:41.9
SAT003960,C002670,card,CARD009,KB국민 청춘대로 톡톡카드,3.6999999999999997,7,False,high,fee,43:41.9
SAT003961,C002671,card,CARD005,NH채움 카드,3.6,7,False,medium,"fee,complex",43:41.9
SAT003962,C002671,card,CARD011,신한 Deep Making,3.7,7,False,medium,complex,43:41.9
SAT003963,C002672,card,CARD008,우리카드 7CORE,3.5,6,False,high,limited_benefit,43:41.9
SAT003964,C002673,card,CARD002,KB국민 노리(NORI) 체크카드,3.7,6,False,medium,"fee,limited_benefit",43:41.9
SAT003965,C002673,card,CARD009,KB국민 청춘대로 톡톡카드,3.3,6,False,medium,limited_benefit,43:41.9
SAT003966,C002674,card,CARD010,하나 1Q카드 Dalily BC,3.5,7,False,high,complex,43:41.9
SAT003967,C002675,card,CARD004,현대카드 M,3.9,7,False,high,"limited_benefit,complex",43:41.9
SAT003968,C002676,card,CARD009,KB국민 청춘대로 톡톡카드,3.4,7,False,medium,complex,43:41.9
SAT003969,C002676,card,CARD010,하나 1Q카드 Dalily BC,3.5999999999999996,6,False,high,fee,43:41.9
SAT003970,C002677,card,CARD002,KB국민 노리(NORI) 체크카드,3.6999999999999997,8,False,high,limited_benefit,43:41.9
SAT003971,C002677,card,CARD005,NH채움 카드,3.9,7,False,high,"limited_benefit,fee",43:41.9
SAT003972,C002678,card,CARD008,우리카드 7CORE,3.8,7,False,medium,"fee,complex",43:41.9
SAT003973,C002678,card,CARD010,하나 1Q카드 Dalily BC,3.1,7,False,medium,"limited_benefit,fee",43:41.9
SAT003974,C002679,card,CARD002,KB국민 노리(NORI) 체크카드,3.8,6,False,high,"complex,fee",43:41.9
SAT003975,C002680,card,CARD004,현대카드 M,4.0,9,True,high,brand,43:41.9
SAT003976,C002681,card,CARD008,우리카드 7CORE,3.4,7,False,medium,complex,43:41.9
SAT003977,C002681,card,CARD010,하나 1Q카드 Dalily BC,3.2,7,False,medium,fee,43:41.9
SAT003978,C002682,card,CARD009,KB국민 청춘대로 톡톡카드,3.4,6,False,medium,limited_benefit,43:41.9
SAT003979,C002682,card,CARD010,하나 1Q카드 Dalily BC,3.1,5,False,medium,limited_benefit,43:41.9
SAT003980,C002683,card,CARD007,롯데 LOCA for shopping,4.3,7,True,medium,brand,43:41.9
SAT003981,C002683,card,CARD012,KB국민 WE:SH Daily 카드,3.6,6,False,medium,"limited_benefit,complex",43:41.9
SAT003982,C002684,card,CARD004,현대카드 M,3.2,6,False,medium,complex,43:41.9
SAT003983,C002684,card,CARD005,NH채움 카드,4.5,9,True,high,service,43:41.9
SAT003984,C002685,card,CARD002,KB국민 노리(NORI) 체크카드,4.3,7,True,high,"convenience,benefit",43:41.9
SAT003985,C002686,card,CARD006,신한카드 마이홈플러스 카드,4.0,9,True,medium,"brand,service",43:41.9
SAT003986,C002686,card,CARD012,KB국민 WE:SH Daily 카드,3.5,7,False,medium,"fee,limited_benefit",43:41.9
SAT003987,C002687,card,CARD005,NH채움 카드,3.6,6,False,medium,"limited_benefit,fee",43:41.9
SAT003988,C002687,card,CARD008,우리카드 7CORE,3.1,7,False,medium,complex,43:41.9
SAT003989,C002688,card,CARD004,현대카드 M,3.6,6,False,medium,"complex,limited_benefit",43:41.9
SAT003990,C002688,card,CARD008,우리카드 7CORE,3.2,6,False,medium,limited_benefit,43:41.9
SAT003991,C002689,card,CARD012,KB국민 WE:SH Daily 카드,3.5,6,False,medium,limited_benefit,43:41.9
SAT003992,C002690,card,CARD002,KB국민 노리(NORI) 체크카드,3.5,6,False,high,complex,43:41.9
SAT003993,C002691,card,CARD004,현대카드 M,3.3,7,False,high,"complex,limited_benefit",43:41.9
SAT003994,C002691,card,CARD010,하나 1Q카드 Dalily BC,3.5,7,False,high,"fee,complex",43:41.9
SAT003995,C002692,card,CARD004,현대카드 M,3.2,5,False,medium,fee,43:41.9
SAT003996,C002692,card,CARD010,하나 1Q카드 Dalily BC,3.1999999999999997,7,False,high,fee,43:41.9
SAT003997,C002693,card,CARD002,KB국민 노리(NORI) 체크카드,3.5,7,False,medium,fee,43:41.9
SAT003998,C002694,card,CARD008,우리카드 7CORE,4.0,7,True,high,"service,benefit,brand",43:41.9
SAT003999,C002695,card,CARD004,현대카드 M,3.6,8,False,medium,limited_benefit,43:41.9
SAT004000,C002695,card,CARD009,KB국민 청춘대로 톡톡카드,2.7,6,False,medium,complex,43:41.9
SAT004001,C002696,card,CARD001,삼성 iD ALL 카드,4.2,9,True,high,"brand,convenience,service",43:41.9
SAT004002,C002697,card,CARD002,KB국민 노리(NORI) 체크카드,3.4,5,False,medium,fee,43:41.9
SAT004003,C002697,card,CARD009,KB국민 청춘대로 톡톡카드,3.4,7,False,medium,"limited_benefit,fee",43:41.9
SAT004004,C002698,card,CARD002,KB국민 노리(NORI) 체크카드,2.8,5,False,medium,fee,43:41.9
SAT004005,C002698,card,CARD012,KB국민 WE:SH Daily 카드,3.6,7,False,medium,"complex,limited_benefit",43:41.9
SAT004006,C002699,card,CARD006,신한카드 마이홈플러스 카드,4.3,9,True,high,"service,brand,benefit",43:41.9
SAT004007,C002700,card,CARD009,KB국민 청춘대로 톡톡카드,4.3999999999999995,7,True,high,convenience,43:41.9
SAT004008,C002701,card,CARD010,하나 1Q카드 Dalily BC,3.5,8,False,medium,"complex,limited_benefit",43:41.9
SAT004009,C002702,card,CARD008,우리카드 7CORE,3.4,6,False,medium,fee,43:41.9
SAT004010,C002702,card,CARD009,KB국민 청춘대로 톡톡카드,3.8,7,False,medium,"complex,fee",43:41.9
SAT004011,C002703,card,CARD004,현대카드 M,4.1,7,True,medium,convenience,43:41.9
SAT004012,C002703,card,CARD008,우리카드 7CORE,3.4,5,False,medium,"limited_benefit,fee",43:41.9
SAT004013,C002704,card,CARD007,롯데 LOCA for shopping,4.3999999999999995,9,True,high,brand,43:41.9
SAT004014,C002705,card,CARD001,삼성 iD ALL 카드,4.2,8,True,high,"service,benefit",43:41.9
SAT004015,C002706,card,CARD010,하나 1Q카드 Dalily BC,3.4,7,False,high,limited_benefit,43:41.9
SAT004016,C002707,card,CARD002,KB국민 노리(NORI) 체크카드,3.8,7,False,medium,fee,43:41.9
SAT004017,C002707,card,CARD009,KB국민 청춘대로 톡톡카드,4.0,8,True,medium,"benefit,service,convenience",43:41.9
SAT004018,C002708,card,CARD007,롯데 LOCA for shopping,4.6,8,True,high,"benefit,convenience",43:41.9
SAT004019,C002709,card,CARD002,KB국민 노리(NORI) 체크카드,3.5999999999999996,7,False,high,limited_benefit,43:41.9
SAT004020,C002710,card,CARD004,현대카드 M,3.8,8,False,medium,fee,43:41.9
SAT004021,C002710,card,CARD011,신한 Deep Making,3.9,6,False,medium,complex,43:41.9
SAT004022,C002711,card,CARD005,NH채움 카드,3.7,8,False,medium,"fee,complex",43:41.9
SAT004023,C002711,card,CARD009,KB국민 청춘대로 톡톡카드,3.9,7,False,medium,fee,43:41.9
SAT004024,C002712,card,CARD004,현대카드 M,3.6999999999999997,8,False,high,limited_benefit,43:41.9
SAT004025,C002712,card,CARD010,하나 1Q카드 Dalily BC,3.0999999999999996,5,False,high,"limited_benefit,complex",43:41.9
SAT004026,C002713,card,CARD005,NH채움 카드,3.8,6,False,high,"complex,limited_benefit",43:41.9
SAT004027,C002714,card,CARD001,삼성 iD ALL 카드,3.9,6,False,high,"limited_benefit,complex",43:41.9
SAT004028,C002715,card,CARD009,KB국민 청춘대로 톡톡카드,3.6999999999999997,8,False,high,"fee,limited_benefit",43:41.9
SAT004029,C002716,card,CARD011,신한 Deep Making,4.1,7,True,medium,"service,brand",43:41.9
SAT004030,C002717,card,CARD002,KB국민 노리(NORI) 체크카드,3.2,7,False,medium,"fee,limited_benefit",43:41.9
SAT004031,C002717,card,CARD005,NH채움 카드,3.3,7,False,medium,fee,43:41.9
SAT004032,C002718,card,CARD001,삼성 iD ALL 카드,3.5,7,False,medium,"fee,complex",43:41.9
SAT004033,C002718,card,CARD011,신한 Deep Making,3.4,7,False,medium,"limited_benefit,fee",43:41.9
SAT004034,C002719,card,CARD002,KB국민 노리(NORI) 체크카드,3.4,5,False,high,complex,43:41.9
SAT004035,C002720,card,CARD008,우리카드 7CORE,3.9,7,False,high,"limited_benefit,fee",43:41.9
SAT004036,C002720,card,CARD012,KB국민 WE:SH Daily 카드,4.2,9,True,high,"benefit,brand,convenience",43:41.9
SAT004037,C002721,card,CARD005,NH채움 카드,3.7,8,False,medium,limited_benefit,43:41.9
SAT004038,C002721,card,CARD012,KB국민 WE:SH Daily 카드,4.3,8,True,medium,"brand,service,benefit",43:41.9
SAT004039,C002722,card,CARD005,NH채움 카드,4.1,9,True,high,"service,convenience",43:41.9
SAT004040,C002723,card,CARD005,NH채움 카드,3.8,7,False,medium,"complex,limited_benefit",43:41.9
SAT004041,C002723,card,CARD010,하나 1Q카드 Dalily BC,3.6,8,False,medium,"limited_benefit,fee",43:41.9
SAT004042,C002724,card,CARD012,KB국민 WE:SH Daily 카드,3.9,8,False,high,complex,43:41.9
SAT004043,C002725,card,CARD001,삼성 iD ALL 카드,4.7,8,True,medium,"service,brand,benefit",43:41.9
SAT004044,C002725,card,CARD006,신한카드 마이홈플러스 카드,3.6,7,False,low,"limited_benefit,complex",43:41.9
SAT004045,C002726,card,CARD002,KB국민 노리(NORI) 체크카드,3.6999999999999997,7,False,high,"fee,complex",43:41.9
SAT004046,C002726,card,CARD004,현대카드 M,3.0999999999999996,6,False,high,"complex,fee",43:41.9
SAT004047,C002727,card,CARD002,KB국민 노리(NORI) 체크카드,3.5999999999999996,7,False,high,"complex,fee",43:41.9
SAT004048,C002728,card,CARD002,KB국민 노리(NORI) 체크카드,3.2,7,False,medium,"complex,fee",43:41.9
SAT004049,C002728,card,CARD009,KB국민 청춘대로 톡톡카드,3.3,5,False,medium,"limited_benefit,complex",43:41.9
SAT004050,C002729,card,CARD005,NH채움 카드,3.8,8,False,medium,limited_benefit,43:41.9
SAT004051,C002729,card,CARD008,우리카드 7CORE,3.4,7,False,low,limited_benefit,43:41.9
SAT004052,C002730,card,CARD005,NH채움 카드,3.7,7,False,medium,fee,43:41.9
SAT004053,C002730,card,CARD006,신한카드 마이홈플러스 카드,3.5,7,False,medium,"complex,fee",43:41.9
SAT004054,C002731,card,CARD002,KB국민 노리(NORI) 체크카드,4.2,7,True,high,brand,43:41.9
SAT004055,C002732,card,CARD004,현대카드 M,3.6,8,False,medium,"fee,limited_benefit",43:41.9
SAT004056,C002732,card,CARD012,KB국민 WE:SH Daily 카드,4.1,7,True,medium,"benefit,brand",43:41.9
SAT004057,C002733,card,CARD009,KB국민 청춘대로 톡톡카드,4.3,7,True,high,"convenience,brand",43:41.9
SAT004058,C002734,card,CARD005,NH채움 카드,3.9,8,False,high,"complex,fee",43:41.9
SAT004059,C002735,card,CARD002,KB국민 노리(NORI) 체크카드,2.4,5,False,medium,complex,43:41.9
SAT004060,C002735,card,CARD011,신한 Deep Making,3.6999999999999997,6,False,high,"fee,complex",43:41.9
SAT004061,C002736,card,CARD005,NH채움 카드,3.4,6,False,medium,"complex,fee",43:41.9
SAT004062,C002736,card,CARD008,우리카드 7CORE,3.2,6,False,medium,"fee,complex",43:41.9
SAT004063,C002737,card,CARD008,우리카드 7CORE,4.2,9,True,medium,"service,benefit",43:41.9
SAT004064,C002737,card,CARD009,KB국민 청춘대로 톡톡카드,3.2,7,False,medium,"limited_benefit,complex",43:41.9
SAT004065,C002738,card,CARD002,KB국민 노리(NORI) 체크카드,3.6999999999999997,6,False,high,limited_benefit,43:41.9
SAT004066,C002739,card,CARD008,우리카드 7CORE,3.4,6,False,high,"complex,limited_benefit",43:42.0
SAT004067,C002740,card,CARD006,신한카드 마이홈플러스 카드,4.8,9,True,high,brand,43:42.0
SAT004068,C002741,card,CARD011,신한 Deep Making,4.0,7,True,high,"service,brand,benefit",43:42.0
SAT004069,C002742,card,CARD010,하나 1Q카드 Dalily BC,3.9,7,False,high,limited_benefit,43:42.0
SAT004070,C002743,card,CARD004,현대카드 M,3.8,6,False,medium,limited_benefit,43:42.0
SAT004071,C002743,card,CARD009,KB국민 청춘대로 톡톡카드,4.3,9,True,medium,"convenience,brand,service",43:42.0
SAT004072,C002744,card,CARD008,우리카드 7CORE,3.5,6,False,medium,limited_benefit,43:42.0
SAT004073,C002744,card,CARD009,KB국민 청춘대로 톡톡카드,3.5,8,False,medium,"complex,fee",43:42.0
SAT004074,C002745,card,CARD005,NH채움 카드,3.6999999999999997,6,False,high,"limited_benefit,fee",43:42.0
SAT004075,C002746,card,CARD004,현대카드 M,3.5,8,False,medium,complex,43:42.0
SAT004076,C002746,card,CARD009,KB국민 청춘대로 톡톡카드,3.4,7,False,medium,"complex,limited_benefit",43:42.0
SAT004077,C002747,card,CARD004,현대카드 M,3.4,7,False,medium,"limited_benefit,complex",43:42.0
SAT004078,C002747,card,CARD005,NH채움 카드,4.1,9,True,medium,"brand,convenience",43:42.0
SAT004079,C002748,card,CARD009,KB국민 청춘대로 톡톡카드,3.5,7,False,high,"limited_benefit,fee",43:42.0
SAT004080,C002749,card,CARD004,현대카드 M,3.9,8,False,medium,limited_benefit,43:42.0
SAT004081,C002749,card,CARD011,신한 Deep Making,4.0,8,True,medium,convenience,43:42.0
SAT004082,C002750,card,CARD008,우리카드 7CORE,3.8,8,False,high,"fee,limited_benefit",43:42.0
SAT004083,C002751,card,CARD008,우리카드 7CORE,3.3,6,False,medium,complex,43:42.0
SAT004084,C002751,card,CARD009,KB국민 청춘대로 톡톡카드,3.4,6,False,medium,"fee,limited_benefit",43:42.0
SAT004085,C002752,card,CARD010,하나 1Q카드 Dalily BC,3.2,6,False,medium,limited_benefit,43:42.0
SAT004086,C002753,card,CARD004,현대카드 M,3.5,6,False,high,limited_benefit,43:42.0
SAT004087,C002753,card,CARD008,우리카드 7CORE,3.8,7,False,medium,"fee,complex",43:42.0
SAT004088,C002754,card,CARD002,KB국민 노리(NORI) 체크카드,4.0,8,True,medium,service,43:42.0
SAT004089,C002754,card,CARD010,하나 1Q카드 Dalily BC,3.5,8,False,medium,limited_benefit,43:42.0
SAT004090,C002755,card,CARD010,하나 1Q카드 Dalily BC,3.3,5,False,high,limited_benefit,43:42.0
SAT004091,C002756,card,CARD004,현대카드 M,3.5999999999999996,7,False,high,"complex,limited_benefit",43:42.0
SAT004092,C002757,card,CARD004,현대카드 M,3.5,8,False,high,fee,43:42.0
SAT004093,C002757,card,CARD005,NH채움 카드,3.8,8,False,high,complex,43:42.0
SAT004094,C002758,card,CARD009,KB국민 청춘대로 톡톡카드,3.0,5,False,medium,complex,43:42.0
